0.0029046405	-0.012114767	-0.038232975	0.02036368	0.020315664	0.021989902	0.016235873	0.005705409	0.0056993742	0.05407634	0.066940285	-0.014170609	-0.024978979	-0.02347853	2.5667323e-05	0.063423574	-0.017845502	-0.008935159	-0.030367486	0.016986247	-0.035054434	-0.075984016	-0.02776126	0.03344458	-0.07858442	-0.0155394105	0.031566903	0.02143616	0.041851476	-0.04679213	0.06196997	0.05305229	-0.018380104	-0.032172572	-0.04518763	0.053379677	-0.040780935	-0.010484713	-0.005313283	-0.04789486	0.03221613	0.005682561	0.066308975	0.047766283	-0.030280327	-0.00087339303	-0.02142508	0.043495353	0.008875183	-0.03277365
0.030054143	0.0044951513	0.041646097	0.037810706	0.0027224275	0.011591513	-0.049704343	-0.040131148	0.0020237488	-0.011962404	-0.014948724	0.05815711	-0.0057201087	-0.01505465	-0.0053637386	-0.031263515	-0.013643402	0.0062641827	-0.06865622	-0.009062916	-0.036484413	-0.0264616	0.023351884	0.019686008	-0.05886895	-0.011197325	7.97051e-05	-0.053422447	-0.075706296	-0.09163405	0.10070245	-0.061818674	0.01448586	0.052015755	0.031554826	-0.005573698	0.024646541	-0.06491415	0.003885638	-0.045672163	0.017244643	0.02174417	0.013437173	0.024307206	0.05452356	0.050004724	-0.042841524	0.008873551	-0.007432548	-0.08376784
0.4614559	-0.44724518	0.43208373	0.42767873	-0.500142	0.48167035	-0.501401	-0.57748264	-0.5257786	-0.43758163	-0.4040026	0.37465352	0.38766608	0.42847362	-0.4576445	-0.42188215	0.4566811	-0.4349023	-0.4886767	-0.5132713	-0.40463364	0.26806736	0.50333476	0.46793482	0.37137038	-0.3805809	-0.34300476	-0.45917627	-0.4834281	-0.41515782	-0.23276955	-0.4326305	-0.4328321	0.44792378	0.4085365	-0.33506808	0.19138047	0.4017439	0.41250324	-0.526509	0.5474981	-0.48958343	-0.4166678	0.40635294	0.40926287	0.42678267	-0.43540347	-0.487764	0.53785986	-0.46660465
0.38393486	-0.3337859	0.39872885	0.33415914	-0.4047678	0.36337307	-0.4099672	-0.48912162	-0.44365013	-0.37015888	-0.36128098	0.21085478	0.35051084	0.4008606	-0.43813255	-0.38481972	0.3442259	-0.35942817	-0.3758718	-0.37336436	-0.3720632	0.19701634	0.38273367	0.37408075	0.3675727	-0.35860434	-0.24437784	-0.38781482	-0.43983462	-0.29125467	-0.11480659	-0.37020501	-0.35206157	0.35903168	0.37364754	-0.2716304	0.13906153	0.38197583	0.36112815	-0.4078553	0.45579147	-0.4191827	-0.359989	0.3246637	0.36341175	0.38144413	-0.31124017	-0.38494524	0.45118797	-0.40770188
0.00081373437	-0.015913343	0.06115066	-0.002761555	-0.012753103	0.014749189	-0.011580976	-0.040288538	-0.07465944	-0.022378728	0.040423308	-0.017251128	0.026651885	0.049097944	-0.0037277823	0.032012638	0.06294724	-0.058745198	0.007588185	-0.074687	-0.08286611	-0.03771973	0.044775944	0.043960012	0.06730942	-0.04890823	0.060443517	-0.021625303	-0.012826326	-0.042374805	0.09400946	-0.037951212	-0.039062712	0.042870544	0.033261348	-0.013932066	-0.038286924	-0.0032582497	0.07637659	-0.08222894	0.08829581	-0.05004074	-0.0077040833	-0.016755486	0.035617877	0.030022623	0.025341153	-0.091481134	0.08250868	-0.05551756
0.067926295	-0.06309098	0.043448266	0.08598456	-0.07936545	0.080838725	-0.10251686	-0.06572764	-0.09437631	0.032421768	0.017080888	-0.07172927	-0.0008392578	0.015877606	-0.07245612	-0.018765308	0.08479986	-0.018173603	-0.08198635	0.00895925	-0.056722723	-0.049739074	0.076656476	0.01530293	0.023775933	-0.028050028	0.057247706	-0.07036717	-0.11593424	-0.053317532	0.06402131	-0.07784351	-0.085387155	0.020274315	0.0022107793	-0.055457238	-0.04420401	0.07598701	0.08533636	-0.028857023	0.07239098	-0.067505635	-0.04597807	0.033027325	0.09039503	0.030331258	-0.07726156	-0.08976248	0.02631099	-0.05941459
0.051793996	0.0050537735	0.030676456	0.075479135	-0.06018536	0.079591006	0.00789188	-0.05345089	-0.05177355	-0.01910855	-0.041589525	-0.08151847	0.021444557	-0.013277847	-0.04662439	-0.045983136	-0.0079757925	-0.027267262	-0.03445487	0.017029373	-0.04182759	-0.066494614	0.012941905	0.022075536	0.0057346	0.029670188	0.002092439	-0.027408017	-0.06671462	0.03425556	0.0524445	-0.05750651	-0.047012992	0.012036285	-0.0046555344	-0.011817942	-0.09088803	-0.019547127	0.048821043	-0.049163252	0.08805552	-0.066778734	-0.0371446	-0.032458287	0.0047211517	0.057168886	0.033305608	0.016187495	-0.0051868577	-0.0033359348
0.083033316	-0.07652174	0.045165148	0.055275273	-0.08639031	0.13661636	-0.123789914	-0.077738576	-0.14719704	-0.03887633	-0.071366586	0.049452417	0.04852527	0.038107976	-0.05476703	-0.066079065	0.093241066	-0.05547572	-0.059299145	-0.07774274	-0.12404371	0.039686672	0.11669677	0.07775271	0.11756489	-0.10221197	-0.02678136	-0.13354959	-0.08887478	-0.048612665	-0.055921886	-0.07451464	-0.11204579	0.042854704	0.040376484	-0.09665544	0.0049998285	0.037850942	0.08375782	-0.095151596	0.091585785	-0.09074629	-0.109573126	0.08238305	0.07509824	0.13362008	-0.08257085	-0.11832414	0.11593891	-0.11244861
0.08825788	0.055169147	0.13221186	0.10639056	-0.063365325	0.10123043	-0.097524256	-0.037688587	-0.06996519	-0.17748816	-0.079044774	0.30561662	0.05816169	0.13406327	-0.09483889	-0.123582885	0.07758781	-0.018594103	-0.09259821	-0.19350661	-0.14765926	-0.11576766	0.13525406	0.089353845	-0.051401563	-0.061633404	-0.08000103	-0.0911938	-0.091443814	-0.32769465	0.008970677	-0.04271141	-0.0998627	0.11520043	0.09265682	-0.0052571744	-0.005013636	0.061495643	0.14712773	-0.17585912	0.1012788	-0.08203948	-0.086341836	0.3887154	0.12001709	0.085181	-0.20559204	-0.077766985	0.10754761	-0.09250486
0.3800684	-0.3268739	0.29303274	0.3189133	-0.32496932	0.3318235	-0.3534136	-0.40333864	-0.37634698	-0.35339698	-0.260923	0.2184673	0.35058525	0.36839795	-0.3059373	-0.29539254	0.31921548	-0.3518809	-0.31192762	-0.35906118	-0.35744435	0.25165197	0.34974182	0.3582651	0.26311612	-0.30120197	-0.3302038	-0.28515437	-0.33274207	-0.26602092	-0.22318466	-0.30593163	-0.3373428	0.30644405	0.33444342	-0.28792667	0.29866108	0.36388138	0.3404315	-0.34135357	0.3576844	-0.3539088	-0.28973302	0.35101613	0.35222083	0.32749856	-0.27529296	-0.36637202	0.3965529	-0.32572046
